0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,
50.0,0.0,0.0,50.0,0.0,0.0,100.0,0.0,0.0,0.0,
33.33333333333333,0.0,0.0,33.33333333333333,0.0,0.0,66.66666666666666,0.0,0.0,0.0,
25.0,0.0,0.0,25.0,25.0,0.0,75.0,0.0,0.0,0.0,
20.0,0.0,0.0,20.0,20.0,0.0,60.0,0.0,0.0,0.0,
16.666666666666664,0.0,0.0,16.666666666666664,16.666666666666664,16.666666666666664,50.0,0.0,16.666666666666664,0.0,
14.285714285714285,0.0,0.0,14.285714285714285,28.57142857142857,14.285714285714285,42.857142857142854,0.0,28.57142857142857,0.0,
12.5,0.0,0.0,12.5,25.0,12.5,37.5,0.0,25.0,12.5,
11.11111111111111,0.0,0.0,11.11111111111111,22.22222222222222,11.11111111111111,33.33333333333333,0.0,22.22222222222222,11.11111111111111,
20.0,10.0,0.0,10.0,20.0,10.0,30.0,0.0,20.0,20.0,
18.181818181818183,9.090909090909092,0.0,9.090909090909092,27.27272727272727,9.090909090909092,27.27272727272727,0.0,27.27272727272727,18.181818181818183,
16.666666666666664,8.333333333333332,0.0,8.333333333333332,25.0,8.333333333333332,25.0,0.0,25.0,16.666666666666664,
23.076923076923077,7.6923076923076925,0.0,15.384615384615385,23.076923076923077,7.6923076923076925,23.076923076923077,0.0,23.076923076923077,15.384615384615385,
21.428571428571427,7.142857142857142,0.0,14.285714285714285,28.57142857142857,7.142857142857142,21.428571428571427,0.0,21.428571428571427,14.285714285714285,
20.0,6.666666666666667,0.0,20.0,26.666666666666668,6.666666666666667,20.0,0.0,26.666666666666668,13.333333333333334,
18.75,6.25,6.25,18.75,25.0,6.25,18.75,0.0,25.0,12.5,
17.647058823529413,5.88235294117647,5.88235294117647,17.647058823529413,23.52941176470588,5.88235294117647,17.647058823529413,0.0,23.52941176470588,11.76470588235294,
16.666666666666664,5.555555555555555,5.555555555555555,16.666666666666664,22.22222222222222,5.555555555555555,22.22222222222222,0.0,22.22222222222222,16.666666666666664,
15.789473684210526,10.526315789473683,5.263157894736842,15.789473684210526,21.052631578947366,5.263157894736842,26.31578947368421,0.0,21.052631578947366,21.052631578947366,
15.0,15.0,5.0,15.0,25.0,5.0,25.0,5.0,20.0,20.0,
19.047619047619047,19.047619047619047,4.761904761904762,14.285714285714285,28.57142857142857,4.761904761904762,23.809523809523807,9.523809523809524,19.047619047619047,19.047619047619047,
18.181818181818183,18.181818181818183,4.545454545454546,13.636363636363635,27.27272727272727,4.545454545454546,22.727272727272727,9.090909090909092,18.181818181818183,18.181818181818183,
