
55.400000000000006,31.23359580052493,9.560180842691487,0,0,0,0,0,1,-0.125,3,0,4,0,0,4,
57.9,31.23359580052493,9.560180842691487,0,0,0,0,0,1,-0.125,3,0,4,0,0,4,
55.00000000000001,31.23359580052493,9.560180842691487,0,0,0,0,0,1,-0.125,3,0,4,0,0,4,
56.39999999999999,31.23359580052493,9.560180842691487,0,0,0,0,0,1,-0.125,3,0,4,0,0,4,
56.39999999999999,31.23359580052493,9.560180842691487,0,0,0,0,0,1,-0.125,3,0,4,0,0,4,
54.300000000000004,31.23359580052493,9.560180842691487,0,0,0,0,0,1,-0.125,3,0,4,0,0,4,
57.4,31.23359580052493,9.560180842691487,0,0,0,0,0,1,-0.125,3,0,4,0,0,4,
58.3,31.23359580052493,9.560180842691487,0,0,0,0,0,1,-0.125,3,0,4,0,0,4,
54.6,31.23359580052493,9.560180842691487,0,0,0,0,0,1,-0.125,3,0,4,0,0,4,
55.800000000000004,31.23359580052493,9.560180842691487,0,0,0,0,0,1,-0.125,3,0,4,0,0,4,
