
100.0,50.0,66.66666666666666,75.0,80.0,66.66666666666666,71.42857142857143,62.5,66.66666666666666,60.0,63.63636363636363,58.333333333333336,53.84615384615385,57.14285714285714,60.0,62.5,64.70588235294117,66.66666666666666,63.1578947368421,60.0,61.904761904761905,63.63636363636363,60.86956521739131,58.333333333333336,56.00000000000001,53.84615384615385,51.85185185185185,53.57142857142857,51.724137931034484,50.0,51.61290322580645,50.0,48.484848484848484,47.05882352941176,45.714285714285715,44.44444444444444,45.94594594594595,47.368421052631575,46.15384615384615,47.5,48.78048780487805,47.61904761904761,46.51162790697674,47.72727272727273,48.888888888888886,50.0,48.93617021276596,47.91666666666667,48.97959183673469,50.0,50.98039215686274,50.0,50.943396226415096,51.85185185185185,50.90909090909091,51.78571428571429,52.63157894736842,53.44827586206896,54.23728813559322,55.00000000000001,55.73770491803278,54.83870967741935,55.55555555555556,56.25,56.92307692307692,57.57575757575758,58.2089552238806,58.82352941176471,57.971014492753625,57.14285714285714,57.74647887323944,58.333333333333336,58.9041095890411,59.45945945945946,60.0,59.210526315789465,58.44155844155844,58.97435897435898,59.49367088607595,58.75,59.25925925925925,58.536585365853654,57.831325301204814,57.14285714285714,57.647058823529406,56.97674418604651,56.32183908045977,56.81818181818182,57.30337078651685,57.77777777777777,58.24175824175825,58.69565217391305,59.13978494623656,58.51063829787234,58.94736842105262,59.375,58.76288659793815,59.183673469387756,58.58585858585859,59.0,59.4059405940594,58.82352941176471,59.22330097087378,59.61538461538461,60.0,60.37735849056604,59.813084112149525,59.25925925925925,58.71559633027523,59.09090909090909,59.45945945945946,58.92857142857143,59.29203539823009,59.64912280701754,60.0,59.48275862068966,58.97435897435898,59.32203389830508,59.66386554621849,60.0,59.50413223140496,59.83606557377049,59.34959349593496,59.67741935483871,60.0,60.317460317460316,59.84251968503938,60.15625,60.46511627906976,60.76923076923077,61.06870229007634,60.60606060606061,60.902255639097746,61.19402985074627,60.74074074074074,61.029411764705884,60.58394160583942,60.14492753623188,60.431654676258994,60.0,60.28368794326241,60.56338028169014,60.13986013986013,60.416666666666664,60.0,59.589041095890416,59.863945578231295,59.45945945945946,59.06040268456376,59.333333333333336,59.60264900662252,59.210526315789465,59.47712418300654,59.09090909090909,59.354838709677416,59.61538461538461,59.87261146496815,60.12658227848101,59.74842767295597,59.375,59.006211180124225,59.25925925925925,59.50920245398773,59.14634146341463,58.78787878787879,58.43373493975904,58.68263473053892,58.92857142857143,59.171597633136095,58.82352941176471,59.06432748538012,59.30232558139535,59.53757225433526,59.77011494252874,59.42857142857143,59.09090909090909,58.75706214689266,58.98876404494382,58.659217877094974,58.333333333333336,58.011049723756905,58.24175824175825,58.46994535519126,58.152173913043484,57.83783783783784,57.52688172043011,57.75401069518716,57.97872340425532,57.67195767195767,57.89473684210527,58.1151832460733,58.333333333333336,58.03108808290155,58.24742268041238,58.46153846153847,58.16326530612245,58.37563451776649,58.080808080808076,57.78894472361809,57.49999999999999,57.2139303482587,56.930693069306926,56.65024630541872,56.86274509803921,56.58536585365853,56.79611650485437,57.00483091787439,56.730769230769226,56.45933014354066,56.666666666666664,56.872037914691944,56.60377358490566,56.33802816901409,56.54205607476636,56.74418604651162,56.94444444444444,57.14285714285714,56.88073394495413,57.077625570776256,56.81818181818182,57.01357466063348,57.20720720720721,57.399103139013455,57.58928571428571,57.333333333333336,57.07964601769911,57.268722466960355,57.01754385964912,57.20524017467249,56.95652173913044,56.709956709956714,56.896551724137936,56.65236051502146,56.41025641025641,56.59574468085107,56.355932203389834,56.118143459915615,55.88235294117647,55.64853556485355,55.833333333333336,56.016597510373444,56.19834710743802,55.96707818930041,56.14754098360656,56.326530612244895,56.09756097560976,55.87044534412956,55.64516129032258,55.82329317269076,56.00000000000001,56.17529880478087,55.952380952380956,55.73122529644269,55.51181102362205,55.294117647058826,55.078125,54.86381322957199,55.03875968992248,54.826254826254825,54.61538461538461,54.406130268199234,54.58015267175572,54.372623574144484,54.166666666666664,54.339622641509436,54.51127819548872,54.68164794007491,54.850746268656714,54.646840148698885,54.44444444444444,54.24354243542435,54.04411764705882,54.21245421245421,54.01459854014598,54.18181818181819,54.347826086956516,54.151624548736464,53.956834532374096,54.121863799283155,54.285714285714285,54.092526690391466,54.25531914893617,54.06360424028268,53.87323943661971,54.03508771929825,54.1958041958042,54.00696864111498,54.166666666666664,54.325259515570934,54.48275862068965,54.29553264604811,54.109589041095894,53.92491467576792,53.74149659863946,53.559322033898304,53.37837837837838,53.198653198653204,53.355704697986575,53.17725752508361,53.333333333333336,53.48837209302325,53.64238410596026,53.46534653465347,53.289473684210535,53.11475409836065,52.94117647058824,52.76872964169381,52.5974025974026,52.42718446601942,52.58064516129032,52.73311897106109,52.88461538461539,52.715654952076676,52.86624203821656,53.01587301587302,53.16455696202531,53.31230283911672,53.459119496855344,53.29153605015674,53.125,52.95950155763239,52.79503105590062,52.94117647058824,53.086419753086425,53.230769230769226,53.37423312883436,53.21100917431193,53.35365853658537,53.49544072948328,53.333333333333336,53.17220543806647,53.01204819277109,53.153153153153156,53.293413173652695,53.43283582089552,53.57142857142857,53.41246290801187,53.55029585798816,53.687315634218294,53.529411764705884,53.3724340175953,53.216374269005854,53.352769679300295,53.48837209302325,53.62318840579711,53.46820809248555,53.602305475504316,53.44827586206896,53.29512893982808,53.42857142857142,53.561253561253565,53.40909090909091,53.54107648725213,53.672316384180796,53.80281690140845,53.65168539325843,53.78151260504202,53.910614525139664,54.038997214484674,54.166666666666664,54.29362880886427,54.14364640883977,54.269972451790636,54.395604395604394,54.52054794520548,54.37158469945356,54.223433242506815,54.347826086956516,54.20054200542005,54.32432432432432,54.17789757412399,54.3010752688172,54.15549597855228,54.01069518716578,53.86666666666666,53.98936170212766,54.11140583554377,54.232804232804234,54.089709762532976,54.21052631578947,54.06824146981627,54.18848167539267,54.04699738903395,53.90625,53.76623376623376,53.8860103626943,54.00516795865633,54.123711340206185,54.24164524421594,54.35897435897436,54.47570332480819,54.59183673469388,54.4529262086514,54.568527918781726,54.43037974683544,54.54545454545454,54.40806045340051,54.2713567839196,54.13533834586466,54.0,53.86533665835411,53.98009950248757,53.84615384615385,53.71287128712871,53.827160493827165,53.94088669950739,54.054054054054056,54.166666666666664,54.034229828850854,54.146341463414636,54.01459854014598,53.883495145631066,53.99515738498789,53.864734299516904,53.975903614457835,54.08653846153846,53.956834532374096,53.827751196172244,53.699284009546545,53.80952380952381,53.919239904988125,54.02843601895735,54.1371158392435,54.24528301886793,54.11764705882353,54.22535211267606,54.332552693208434,54.4392523364486,54.312354312354316,54.18604651162791,54.292343387471,54.166666666666664,54.04157043879908,54.14746543778802,54.252873563218394,54.357798165137616,54.23340961098398,54.337899543378995,54.441913439635535,54.54545454545454,54.6485260770975,54.52488687782805,54.401805869074494,54.5045045045045,54.382022471910105,54.48430493273543,54.58612975391499,54.6875,54.56570155902004,54.44444444444444,54.54545454545454,54.64601769911505,54.746136865342166,54.62555066079295,54.505494505494504,54.60526315789473,54.48577680525164,54.58515283842795,54.46623093681917,54.565217391304344,54.4468546637744,54.54545454545454,54.64362850971922,54.741379310344826,54.83870967741935,54.93562231759657,55.0321199143469,55.12820512820513,55.010660980810236,54.8936170212766,54.989384288747345,55.08474576271186,54.96828752642706,55.06329113924051,55.1578947368421,55.04201680672269,55.13626834381551,55.02092050209205,55.11482254697286,55.208333333333336,55.301455301455306,55.3941908713693,55.48654244306418,55.578512396694215,55.4639175257732,55.349794238683124,55.23613963039015,55.32786885245902,55.21472392638037,55.306122448979586,55.397148676171085,55.487804878048784,55.375253549695735,55.26315789473685,55.35353535353536,55.443548387096776,55.33199195171026,55.22088353413655,55.11022044088176,55.00000000000001,54.890219560878236,54.980079681274894,55.069582504970185,55.158730158730165,55.049504950495056,55.13833992094862,55.22682445759369,55.31496062992126,55.40275049115914,55.294117647058826,55.38160469667319,55.2734375,55.36062378167641,55.447470817120625,55.533980582524265,55.62015503875969,55.705996131528046,55.5984555984556,55.49132947976878,55.57692307692308,55.470249520153544,55.55555555555556,55.44933078393881,55.534351145038165,55.42857142857143,55.51330798479087,55.597722960151806,55.68181818181818,55.765595463138,55.84905660377358,55.932203389830505,56.015037593984964,55.909943714821765,55.99250936329588,56.074766355140184,56.156716417910445,56.052141527001865,55.94795539033457,56.029684601113175,55.925925925925924,55.822550831792974,55.904059040590404,55.98526703499079,56.06617647058824,56.14678899082569,56.227106227106226,56.12431444241316,56.20437956204379,56.284153005464475,56.18181818181818,56.26134301270418,56.34057971014492,56.23869801084991,56.13718411552347,56.21621621621622,56.29496402877698,56.193895870736085,56.272401433691755,56.35062611806798,56.25,56.14973262032086,56.04982206405694,56.12788632326821,56.205673758865245,56.28318584070796,56.18374558303887,56.261022927689595,56.16197183098591,56.239015817223205,56.315789473684205,56.21716287215411,56.11888111888111,56.195462478184986,56.09756097560976,56.173913043478265,56.076388888888886,56.1525129982669,56.05536332179931,56.13126079447323,56.03448275862068,55.93803786574871,55.84192439862543,55.917667238421956,55.9931506849315,55.8974358974359,55.972696245733786,56.04770017035775,56.12244897959183,56.196943972835314,56.271186440677965,56.34517766497462,56.41891891891891,56.323777403035415,56.22895622895623,56.30252100840336,56.208053691275175,56.28140703517588,56.187290969899664,56.093489148580964,56.166666666666664,56.07321131447587,56.14617940199336,56.21890547263681,56.12582781456954,56.03305785123966,56.10561056105611,56.17792421746294,56.25,56.32183908045977,56.393442622950815,56.46481178396072,56.372549019607845,56.443719412724306,56.51465798045603,56.58536585365853,56.493506493506494,56.56401944894651,56.47249190938511,56.38126009693053,56.29032258064516,56.36070853462157,56.430868167202576,56.5008025682183,56.57051282051282,56.64,56.70926517571885,56.77830940988836,56.847133757961785,56.75675675675676,56.666666666666664,56.735340729001585,56.64556962025317,56.71406003159558,56.62460567823344,56.535433070866134,56.44654088050315,56.35792778649922,56.26959247648903,56.33802816901409,56.40625,56.47425897035882,56.38629283489096,56.45412130637636,56.52173913043478,56.43410852713179,56.34674922600619,56.414219474497685,56.481481481481474,56.548536209553156,56.46153846153846,56.374807987711215,56.44171779141104,56.35528330781011,56.42201834862385,56.33587786259542,56.40243902439024,56.468797564687975,56.53495440729483,56.600910470409715,56.666666666666664,56.732223903177,56.797583081571,56.711915535444945,56.77710843373494,56.84210526315789,56.75675675675676,56.67166416791605,56.58682634730538,56.502242152466366,56.56716417910448,56.63189269746647,56.547619047619044,56.61218424962853,56.52818991097923,56.592592592592595,56.50887573964497,56.57311669128509,56.48967551622419,56.553755522827686,56.61764705882353,56.53450807635829,56.598240469208214,56.51537335285505,56.57894736842105,56.4963503649635,56.559766763848394,56.477438136826784,56.5406976744186,56.60377358490566,56.666666666666664,56.58465991316932,56.64739884393064,56.709956709956714,56.77233429394812,56.83453237410072,56.896551724137936,56.9583931133429,57.02005730659025,56.938483547925614,56.99999999999999,57.06134094151213,57.12250712250713,57.18349928876245,57.24431818181818,57.304964539007095,57.36543909348442,57.42574257425742,57.34463276836158,57.26375176304654,57.32394366197183,57.383966244725734,57.30337078651685,57.223001402524545,57.14285714285714,57.20279720279721,57.12290502793296,57.182705718270576,57.242339832869085,57.301808066759385,57.36111111111111,57.28155339805825,57.340720221606645,57.399723374827104,57.4585635359116,57.51724137931035,57.57575757575758,57.63411279229711,57.692307692307686,57.61316872427984,57.67123287671233,57.729138166894664,57.786885245901644,57.70804911323329,57.765667574931875,57.82312925170068,57.74456521739131,57.6662143826323,57.58807588075881,57.51014884979703,57.432432432432435,57.48987854251012,57.41239892183289,57.469717362045756,57.52688172043011,57.4496644295302,57.37265415549599,57.295850066934406,57.35294117647059,57.409879839786385,57.333333333333336,57.25699067909454,57.180851063829785,57.104913678618864,57.161803713527846,57.21854304635762,57.27513227513228,57.199471598414796,57.12401055408971,57.180500658761524,57.23684210526315,57.16162943495401,57.08661417322835,57.01179554390564,57.06806282722513,57.124183006535944,57.180156657963444,57.10560625814863,57.03125,56.95708712613784,56.88311688311688,56.809338521400775,56.73575129533679,56.79172056921087,56.84754521963824,56.903225806451616,56.95876288659794,56.88545688545689,56.81233933161953,56.867779204107826,56.92307692307692,56.85019206145967,56.77749360613811,56.83269476372924,56.88775510204081,56.81528662420382,56.74300254452926,56.797966963151204,56.852791878172596,56.7807351077313,56.835443037974684,56.89001264222503,56.81818181818182,56.746532156368225,56.80100755667507,56.855345911949684,56.90954773869347,56.96361355081556,57.01754385964912,56.94618272841051,56.875,56.803995006242204,56.85785536159601,56.78704856787049,56.71641791044776,56.77018633540373,56.69975186104218,56.753407682775716,56.806930693069305,56.86032138442522,56.913580246913575,56.96670776818742,56.896551724137936,56.82656826568265,56.87960687960688,56.93251533742332,56.86274509803921,56.91554467564259,56.84596577017115,56.776556776556774,56.82926829268292,56.881851400730824,56.812652068126525,56.865127582017,56.917475728155345,56.96969696969697,56.90072639225182,56.83192261185006,56.88405797101449,56.93606755126659,56.867469879518076,56.79903730445247,56.85096153846154,56.78271308523409,56.83453237410072,56.886227544910184,56.9377990430622,56.98924731182796,56.921241050119335,56.97258641239571,57.02380952380952,57.07491082045184,57.00712589073634,56.93950177935944,56.99052132701422,57.0414201183432,56.973995271867615,57.02479338842975,56.95754716981132,56.8904593639576,56.94117647058824,56.874265569917746,56.8075117370892,56.85814771395076,56.90866510538641,56.84210526315789,56.77570093457944,56.82613768961493,56.75990675990676,56.69383003492433,56.74418604651162,56.678281068524974,56.72853828306265,56.662804171494784,56.59722222222222,56.53179190751445,56.581986143187066,56.6320645905421,56.68202764976959,56.616800920598386,56.55172413793104,56.601607347876005,56.65137614678899,56.5864833906071,56.52173913043478,56.45714285714286,56.39269406392694,56.32839224629419,56.264236902050115,56.31399317406144,56.25,56.29965947786606,56.34920634920635,56.39864099660249,56.334841628959275,56.38418079096045,56.43340857787811,56.36978579481398,56.41891891891891,56.46794150731158,56.40449438202248,56.45342312008979,56.502242152466366,56.43896976483762,56.48769574944071,56.53631284916201,56.58482142857143,56.52173913043478,56.45879732739421,56.39599555061179,56.333333333333336,56.270810210876796,56.208425720620845,56.14617940199336,56.19469026548673,56.24309392265193,56.29139072847682,56.22932745314223,56.167400881057276,56.10561056105611,56.043956043956044,56.09220636663008,56.14035087719298,56.078860898138004,56.1269146608315,56.0655737704918,56.11353711790393,56.161395856052344,56.209150326797385,56.14798694232862,56.086956521739125,56.02605863192183,55.9652928416486,55.90465872156013,55.952380952380956,56.00000000000001,56.04751619870411,55.98705501618123,56.03448275862068,55.97416576964478,55.91397849462365,55.961331901181524,55.901287553648075,55.841371918542336,55.78158458244111,55.721925133689844,55.662393162393165,55.70971184631803,55.75692963752665,55.80404685835995,55.74468085106383,55.685441020191284,55.73248407643312,55.77942735949099,55.720338983050844,55.66137566137566,55.602536997885835,55.54382259767687,55.59071729957806,55.53213909378293,55.57894736842105,55.520504731861195,55.5672268907563,55.508919202518356,55.55555555555556,55.602094240837694,55.64853556485355,55.59038662486938,55.636743215031316,55.57872784150156,55.52083333333333,55.4630593132154,55.50935550935551,55.45171339563863,55.497925311203325,55.5440414507772,55.48654244306418,55.53257497414684,55.47520661157025,55.417956656346746,55.4639175257732,55.406797116374875,55.45267489711934,55.39568345323741,55.441478439425055,55.48717948717948,55.5327868852459,55.57830092118731,55.52147239263804,55.566905005107245,55.61224489795919,55.65749235474006,55.60081466395111,55.645981688708034,55.58943089430895,55.53299492385787,55.57809330628803,55.521783181357655,55.465587044534416,55.409504550050556,55.45454545454545,55.39858728557013,55.443548387096776,55.3877139979859,55.43259557344064,55.47738693467337,55.42168674698795,55.36609829488466,55.41082164328658,55.45545545545546,55.400000000000006,
